age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
69,184.7,86.0,oui,7,Normandie,oui,non,2,224.8,1822,2.0,2.5068201193520885,0.53,2023-01-26,574.7797217537943,5306.473283539622,500.0
53,158.7,86.9,non,8,Normandie,oui,non,2,359.9,2391,3.0,2.5068201193520885,0.95,2020-09-13,573.0,5000.0,500.0
29,178.3,79.8,non,8,Île-de-France,non,oui,1,81.4,3238,3.0,2.5068201193520885,0.25,2021-08-14,574.7797217537943,5000.0,10299.945679687273
72,163.9,93.2,oui,4,Île-de-France,oui,oui,1,164.4,3177,6.0,3.0,0.83,2021-04-19,466.0,5000.0,4017.974728208415
21,173.7,70.8,oui,7,Hauts-de-France,non,oui,2,284.1,1277,6.0,2.5068201193520885,0.37,2022-03-15,464.0,5000.0,23684.667605265317
49,162.3,80.2,non,7,Normandie,non,oui,1,190.6,500,0.0,2.5068201193520885,0.46,2022-11-19,501.0,5306.473283539622,5113.810770953919
51,188.2,72.2,oui,5,Auvergne-Rhône-Alpes,non,non,1,277.0,1595,0.0,2.5068201193520885,0.74,2025-05-24,574.7797217537943,5306.473283539622,500.0
34,175.3,92.0,oui,5,Île-de-France,oui,oui,1,336.7,4757,3.0,2.5068201193520885,0.85,2022-09-26,730.0,5306.473283539622,16793.07014926123
25,164.1,88.5,non,8,Bretagne,non,oui,1,315.3,1959,3.0,2.5068201193520885,0.74,2023-09-03,574.7797217537943,5000.0,15593.024005287523
21,172.3,95.7,oui,5,Bretagne,oui,oui,2,250.9,2243,6.0,2.5068201193520885,0.63,2024-10-19,574.7797217537943,5000.0,11338.90619908894
71,164.7,84.3,non,4,Occitanie,oui,non,2,491.2,4025,2.0,2.5068201193520885,0.2,2023-01-12,755.0,5000.0,500.0
25,146.5,75.4,non,5,Île-de-France,non,non,1,270.2,3639,3.0,2.5068201193520885,0.57,2020-02-13,340.0,5306.473283539622,6838.34427508602
21,173.8,58.4,oui,0,Occitanie,oui,non,0,201.4,2342,3.0,2.5068201193520885,0.35,2020-09-11,766.0,5306.473283539622,500.0
70,181.7,78.3,non,8,Provence-Alpes-Côte d’Azur,oui,oui,3,255.2,962,0.0,4.0,0.01,2020-01-17,574.7797217537943,5000.0,3958.9265154073714
63,175.4,64.9,non,5,Auvergne-Rhône-Alpes,oui,non,1,471.7,3305,3.0,2.5068201193520885,0.25,2024-10-08,538.0,5000.0,500.0
71,167.6,86.0,oui,4,Bretagne,non,non,2,270.5,500,0.0,1.0,0.08,2020-12-20,574.7797217537943,5306.473283539622,500.0
33,161.8,51.1,non,8,Hauts-de-France,non,oui,4,218.7,3460,3.0,2.5068201193520885,0.31,2020-08-02,697.0,5306.473283539622,32750.842287643824
65,178.5,55.4,non,4,Hauts-de-France,non,oui,0,267.2,2363,6.0,0.0,0.4,2021-01-19,574.7797217537943,5000.0,500.0
57,178.9,65.9,oui,4,Provence-Alpes-Côte d’Azur,oui,non,1,245.3,2900,0.0,2.5068201193520885,0.91,2022-06-15,574.7797217537943,5000.0,500.0
67,150.2,62.8,non,5,Île-de-France,non,oui,2,275.3,3195,3.0,4.0,0.74,2021-12-18,642.0,5306.473283539622,17816.605283516186
55,164.1,78.3,non,5,Bretagne,non,oui,2,456.9,1358,3.0,2.5068201193520885,0.87,2020-01-03,574.7797217537943,5000.0,12127.436335420234
18,175.6,70.4,non,5,Occitanie,non,oui,-2,189.3,1101,3.0,2.5068201193520885,0.38,2022-07-08,574.7797217537943,5000.0,500.0
74,191.0,52.7,oui,8,Provence-Alpes-Côte d’Azur,oui,non,0,398.5,2763,0.0,3.0,0.49,2023-07-14,574.7797217537943,5000.0,500.0
61,165.8,47.8,oui,8,Normandie,oui,non,0,180.0,2859,2.0,0.0,0.52,2025-05-08,574.7797217537943,5000.0,500.0
26,152.0,76.8,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,1,436.8,1758,0.0,2.5068201193520885,0.26,2021-08-28,574.7797217537943,5000.0,4654.211262508358
40,170.9,62.2,non,8,Normandie,oui,oui,2,207.5,5177,0.0,2.5068201193520885,0.69,2021-10-27,574.7797217537943,5000.0,19502.18775652665
25,168.9,78.4,oui,7,Occitanie,non,non,3,311.2,2146,0.0,2.5068201193520885,0.45,2021-03-29,574.7797217537943,5306.473283539622,7458.860648702015
75,173.1,69.8,oui,0,Hauts-de-France,oui,oui,1,66.3,5098,2.0,2.5068201193520885,0.77,2021-03-22,553.0,5000.0,500.0
53,179.2,62.3,non,5,Provence-Alpes-Côte d’Azur,oui,oui,3,156.9,3414,3.0,2.5068201193520885,0.24,2022-10-08,556.0,5306.473283539622,19241.47975405091
21,166.0,70.9,oui,8,Hauts-de-France,non,non,4,222.2,1232,3.0,2.0,0.53,2022-10-13,618.0,5306.473283539622,2805.6156039551743
19,171.5,77.4,non,0,Auvergne-Rhône-Alpes,oui,non,2,280.7,2699,6.0,5.0,0.95,2021-02-07,547.0,5000.0,500.0
51,166.6,41.7,non,4,Île-de-France,non,oui,2,39.2,3469,3.0,2.5068201193520885,0.3,2025-04-08,574.7797217537943,5000.0,16934.13932078394
73,161.9,58.6,non,0,Hauts-de-France,non,oui,0,213.0,500,3.0,4.0,0.48,2021-01-20,574.7797217537943,5306.473283539622,500.0
26,183.9,77.9,oui,7,Provence-Alpes-Côte d’Azur,non,oui,2,192.6,3235,6.0,0.0,0.91,2024-11-29,574.7797217537943,5000.0,30063.05729649842
68,172.2,70.2,oui,4,Île-de-France,non,oui,0,387.0,2386,2.0,2.5068201193520885,0.07,2022-11-06,558.0,5000.0,11982.072186062896
24,176.9,75.6,non,4,Auvergne-Rhône-Alpes,oui,oui,1,361.4,2032,3.0,2.5068201193520885,0.72,2025-02-06,774.0,5306.473283539622,8817.743320929736
58,171.5,64.4,non,5,Île-de-France,oui,non,0,195.4,1583,3.0,2.5068201193520885,0.51,2021-03-18,440.0,5000.0,500.0
70,166.2,65.8,oui,4,Normandie,non,oui,1,250.1,500,2.0,2.5068201193520885,0.79,2025-05-13,574.7797217537943,5000.0,500.0
52,171.6,50.6,oui,5,Bretagne,oui,oui,2,232.5,4476,0.0,4.0,0.8,2022-09-17,574.7797217537943,5000.0,17891.038231829145
65,193.9,66.0,oui,0,Auvergne-Rhône-Alpes,non,non,0,334.3,2204,2.0,5.0,0.65,2024-04-29,574.7797217537943,5306.473283539622,500.0
67,181.8,74.2,oui,5,Corse,non,oui,4,77.4,3446,0.0,2.5068201193520885,0.45,2022-08-21,430.0,5306.473283539622,30401.16384384021
57,158.7,99.4,non,0,Île-de-France,non,non,0,204.3,2828,2.0,2.5068201193520885,0.52,2022-11-13,574.7797217537943,5306.473283539622,500.0
21,170.8,80.7,non,8,Provence-Alpes-Côte d’Azur,non,non,2,335.8,2086,6.0,2.5068201193520885,0.86,2020-11-19,574.7797217537943,5306.473283539622,500.0
45,180.4,47.1,oui,7,Normandie,non,non,5,222.7,667,3.0,2.5068201193520885,0.42,2024-07-27,387.0,5306.473283539622,5790.771715141818
37,169.9,85.2,non,4,Île-de-France,oui,oui,4,157.7,675,0.0,2.5068201193520885,0.28,2020-11-26,574.7797217537943,5306.473283539622,2766.461918347565
27,175.3,66.4,non,5,Occitanie,non,non,1,316.4,2485,3.0,3.0,0.17,2025-05-27,574.7797217537943,5306.473283539622,500.0
54,185.3,56.6,non,5,Hauts-de-France,oui,non,0,330.1,4411,6.0,1.0,0.88,2024-03-13,574.7797217537943,5306.473283539622,500.0
31,179.4,69.5,non,0,Corse,oui,non,1,102.3,2481,3.0,2.5068201193520885,0.31,2023-01-02,574.7797217537943,5306.473283539622,500.0
73,167.2,68.8,non,5,Provence-Alpes-Côte d’Azur,non,oui,0,355.9,1847,3.0,2.5068201193520885,0.51,2021-07-19,574.7797217537943,5000.0,500.0
66,188.4,59.0,oui,5,Auvergne-Rhône-Alpes,oui,non,2,361.5,2889,3.0,2.5068201193520885,0.64,2024-04-03,724.0,5306.473283539622,500.0
20,163.6,72.8,non,8,Occitanie,oui,oui,0,151.4,4498,0.0,2.5068201193520885,0.39,2020-01-27,570.0,5000.0,5846.950559590808
73,158.5,65.1,oui,8,Bretagne,oui,oui,1,201.5,3528,6.0,4.0,0.12,2022-02-14,574.7797217537943,5000.0,29514.52882828351
23,182.4,78.6,non,7,Normandie,non,oui,2,234.8,869,2.0,2.5068201193520885,0.97,2020-05-22,574.7797217537943,5306.473283539622,12657.026603611212
45,161.6,84.2,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,0,297.1,3269,6.0,2.5068201193520885,0.98,2022-03-31,662.0,5306.473283539622,500.0
42,183.0,78.7,non,0,Provence-Alpes-Côte d’Azur,non,non,2,390.9,2008,3.0,2.0,0.82,2022-04-19,574.7797217537943,5000.0,500.0
44,166.0,99.8,non,7,Bretagne,oui,non,1,266.1,1498,6.0,2.5068201193520885,0.98,2023-06-03,574.7797217537943,5306.473283539622,500.0
34,175.4,62.1,non,4,Normandie,non,oui,3,237.6,3601,3.0,3.0,0.67,2024-02-08,548.0,5000.0,20409.12859365508
37,176.6,90.5,oui,7,Île-de-France,oui,oui,0,182.9,500,6.0,2.5068201193520885,0.85,2021-10-25,342.0,5306.473283539622,500.0
43,159.5,86.0,oui,4,Corse,non,oui,2,87.5,4379,2.0,1.0,0.42,2023-07-17,399.0,5306.473283539622,9542.31060712263
45,155.9,68.8,non,4,Bretagne,oui,non,0,22.4,1601,2.0,3.0,0.72,2025-01-22,574.7797217537943,5306.473283539622,500.0
27,163.8,63.8,oui,4,Normandie,non,non,2,193.0,1904,3.0,5.0,0.86,2021-02-04,510.0,5306.473283539622,500.0
41,156.8,61.1,oui,7,Auvergne-Rhône-Alpes,non,non,4,316.2,1653,0.0,5.0,0.62,2023-08-23,838.0,5306.473283539622,15849.68395048485
42,170.6,55.1,oui,7,Auvergne-Rhône-Alpes,oui,non,0,298.6,3034,3.0,2.5068201193520885,0.48,2020-12-21,537.0,5000.0,500.0
61,169.1,81.6,oui,5,Provence-Alpes-Côte d’Azur,non,oui,0,333.0,2509,3.0,2.5068201193520885,0.49,2024-07-26,590.0,5306.473283539622,12080.920561437237
75,162.1,83.9,non,8,Provence-Alpes-Côte d’Azur,non,oui,2,260.5,3150,3.0,2.5068201193520885,0.41,2020-07-29,476.0,5306.473283539622,27585.04675922809
63,172.7,90.4,oui,5,Occitanie,oui,non,2,203.3,2947,6.0,2.5068201193520885,0.83,2020-03-04,574.7797217537943,5000.0,500.0
40,190.6,67.1,non,8,Corse,oui,non,2,285.1,666,6.0,2.0,0.24,2022-01-27,574.7797217537943,5000.0,500.0
74,168.4,72.2,non,0,Île-de-France,non,non,1,204.0,4362,2.0,0.0,0.31,2020-12-28,574.7797217537943,5306.473283539622,500.0
28,159.8,66.5,non,7,Île-de-France,oui,oui,1,425.0,2946,3.0,5.0,0.19,2025-03-22,574.7797217537943,5000.0,6723.274849746313
36,168.0,86.6,non,7,Corse,non,oui,4,381.6,1993,0.0,3.0,0.58,2022-12-15,574.7797217537943,5000.0,9681.924273085016
72,168.7,88.5,oui,0,Normandie,oui,non,0,196.7,3375,3.0,3.0,0.39,2024-06-06,574.7797217537943,5306.473283539622,500.0
45,164.8,73.3,oui,7,Bretagne,oui,non,0,328.3,2593,6.0,0.0,0.69,2023-01-23,477.0,5000.0,500.0
64,177.1,89.7,oui,7,Bretagne,non,oui,3,303.2,1010,0.0,2.5068201193520885,0.35,2021-05-07,574.7797217537943,5306.473283539622,29792.789417944576
73,178.3,72.6,non,8,Normandie,non,oui,1,283.2,3912,2.0,2.0,0.64,2023-02-12,527.0,5306.473283539622,18285.126331730804
30,167.7,61.4,oui,4,Auvergne-Rhône-Alpes,oui,oui,0,145.8,1412,2.0,0.0,0.19,2023-07-21,475.0,5306.473283539622,500.0
73,172.6,54.8,oui,7,Occitanie,non,oui,0,356.7,2789,6.0,5.0,0.79,2025-02-10,574.7797217537943,5306.473283539622,20823.171909836987
42,161.2,89.6,non,7,Corse,oui,oui,1,340.7,2742,3.0,2.0,0.11,2020-11-14,728.0,5000.0,500.0
53,157.7,65.1,non,8,Auvergne-Rhône-Alpes,oui,oui,1,137.1,2358,0.0,2.0,0.86,2025-01-03,761.0,5000.0,9962.21034296216
37,184.0,73.6,oui,0,Hauts-de-France,non,non,0,132.8,3857,0.0,2.5068201193520885,0.72,2023-07-08,446.0,5306.473283539622,500.0
49,180.2,57.6,oui,4,Normandie,oui,oui,6,226.7,3558,2.0,4.0,0.22,2024-07-30,705.0,5306.473283539622,26705.397645077628
27,187.6,65.4,oui,5,Île-de-France,non,oui,4,151.9,3981,3.0,2.5068201193520885,0.41,2021-01-26,607.0,5306.473283539622,50055.02071546365
41,180.0,72.2,non,4,Corse,oui,non,1,298.0,1975,2.0,2.5068201193520885,0.69,2023-02-21,656.0,5000.0,500.0
43,180.5,86.8,oui,0,Île-de-France,oui,non,1,179.6,3182,3.0,3.0,0.86,2022-05-26,610.0,5000.0,500.0
34,180.4,53.6,non,4,Bretagne,non,oui,-2,358.4,938,2.0,2.5068201193520885,0.91,2021-08-10,503.0,5306.473283539622,500.0
75,171.0,85.0,non,4,Île-de-France,oui,oui,1,359.0,2738,3.0,0.0,0.94,2023-08-31,574.7797217537943,5000.0,1184.6659108572665
45,164.1,86.9,oui,4,Provence-Alpes-Côte d’Azur,non,non,1,345.4,3344,3.0,0.0,0.17,2020-09-19,574.7797217537943,5000.0,500.0
46,186.1,48.4,non,5,Bretagne,oui,non,1,201.6,2168,3.0,2.0,0.71,2020-09-21,540.0,5306.473283539622,500.0
33,181.3,102.0,non,4,Corse,non,oui,3,252.0,3494,2.0,3.0,0.41,2023-09-13,574.7797217537943,5000.0,19972.604215283194
57,190.1,64.2,non,7,Occitanie,oui,oui,3,211.6,1100,2.0,1.0,0.94,2020-07-18,545.0,5000.0,15659.395022174487
38,170.6,81.5,oui,7,Bretagne,oui,non,2,396.1,4560,6.0,2.5068201193520885,0.88,2020-05-17,614.0,5306.473283539622,5424.902685471618
68,173.4,97.8,non,4,Provence-Alpes-Côte d’Azur,non,non,1,289.5,2103,0.0,1.0,0.45,2024-12-18,574.7797217537943,5000.0,500.0
20,183.2,66.7,oui,4,Corse,oui,oui,0,367.0,3686,2.0,2.5068201193520885,0.58,2023-01-06,627.0,5000.0,500.0
40,172.1,88.7,oui,8,Provence-Alpes-Côte d’Azur,non,non,1,177.6,945,3.0,5.0,0.45,2021-11-13,574.7797217537943,5306.473283539622,3537.349855256463
36,172.2,56.6,oui,4,Auvergne-Rhône-Alpes,oui,oui,3,400.9,3413,3.0,4.0,0.2,2021-03-02,520.0,5306.473283539622,12914.667540801574
23,181.1,82.8,non,8,Occitanie,oui,oui,0,148.9,2507,3.0,2.0,0.94,2023-05-04,574.7797217537943,5000.0,7445.440293813835
40,169.5,72.1,non,4,Île-de-France,non,oui,0,69.7,1784,3.0,4.0,0.35,2021-10-17,574.7797217537943,5306.473283539622,500.0
20,169.0,50.0,non,0,Hauts-de-France,oui,oui,2,106.4,4674,2.0,2.5068201193520885,0.26,2021-11-28,574.7797217537943,5306.473283539622,722.5854303218666
22,185.7,58.0,oui,8,Auvergne-Rhône-Alpes,non,non,0,48.7,2256,6.0,2.5068201193520885,0.01,2020-02-29,426.0,5306.473283539622,500.0
47,170.0,75.7,non,4,Corse,oui,oui,2,90.8,1353,3.0,2.5068201193520885,0.16,2020-06-19,752.0,5306.473283539622,500.0
58,184.4,69.4,non,5,Occitanie,non,oui,3,320.4,3748,6.0,5.0,0.27,2025-03-23,574.7797217537943,5306.473283539622,25484.03389877177
46,179.2,70.2,non,4,Hauts-de-France,oui,non,0,195.7,3459,6.0,2.5068201193520885,0.71,2020-10-19,574.7797217537943,5000.0,500.0
32,149.3,56.6,oui,0,Provence-Alpes-Côte d’Azur,oui,non,0,396.9,3149,3.0,2.0,0.74,2022-04-24,556.0,5000.0,500.0
43,177.9,60.3,non,0,Normandie,oui,non,2,333.4,603,2.0,4.0,0.54,2020-08-17,838.0,5000.0,500.0
71,194.9,47.3,oui,5,Corse,oui,oui,2,332.1,3204,6.0,0.0,0.89,2022-09-20,574.7797217537943,5000.0,1160.0048233591365
19,156.6,71.8,non,4,Île-de-France,non,oui,5,141.6,3427,3.0,5.0,0.94,2023-05-13,813.0,5306.473283539622,33087.4148354747
55,189.5,87.8,non,8,Hauts-de-France,non,non,4,253.0,2217,3.0,1.0,0.78,2021-01-06,574.7797217537943,5000.0,606.6474473616523
44,172.3,57.0,non,7,Provence-Alpes-Côte d’Azur,non,non,1,346.7,2057,0.0,2.5068201193520885,0.71,2020-09-25,811.0,5000.0,500.0
64,170.0,63.9,oui,4,Hauts-de-France,non,oui,0,276.1,2862,6.0,2.5068201193520885,0.45,2021-03-03,574.7797217537943,5000.0,500.0
30,173.6,63.7,non,4,Corse,oui,non,0,90.6,910,6.0,2.5068201193520885,0.84,2021-03-12,805.0,5306.473283539622,500.0
56,155.4,87.6,non,4,Corse,oui,oui,3,219.2,3264,0.0,2.5068201193520885,0.05,2024-04-15,574.7797217537943,5306.473283539622,500.0
46,169.5,69.7,oui,4,Bretagne,oui,non,5,223.1,2644,2.0,2.5068201193520885,0.24,2025-01-02,523.0,5306.473283539622,1459.2958600965824
65,170.4,84.0,non,4,Île-de-France,non,non,2,276.6,1543,0.0,2.5068201193520885,0.86,2021-11-17,580.0,5000.0,500.0
74,153.3,76.4,non,5,Hauts-de-France,oui,oui,5,108.0,2458,2.0,1.0,0.87,2021-06-26,574.7797217537943,5306.473283539622,5404.864866803057
65,167.2,76.5,non,5,Bretagne,oui,non,3,262.1,2654,2.0,2.5068201193520885,0.39,2022-03-05,574.7797217537943,5000.0,500.0
67,179.0,45.1,non,0,Normandie,oui,non,1,214.2,3361,3.0,5.0,0.53,2021-08-22,574.7797217537943,5306.473283539622,500.0
67,171.2,68.5,non,8,Hauts-de-France,oui,oui,1,237.8,3337,6.0,0.0,0.69,2025-01-25,574.7797217537943,5306.473283539622,6461.169109104248
67,162.0,71.8,non,0,Auvergne-Rhône-Alpes,non,non,1,101.2,3252,3.0,3.0,0.02,2025-03-02,574.7797217537943,5306.473283539622,500.0
42,176.4,70.4,non,8,Bretagne,non,oui,1,286.7,1350,3.0,0.0,0.17,2024-05-07,504.0,5000.0,27257.096333380778
67,176.5,51.9,non,0,Occitanie,oui,oui,1,313.2,2440,6.0,2.5068201193520885,0.97,2024-08-30,574.7797217537943,5306.473283539622,500.0
36,164.8,52.6,oui,4,Provence-Alpes-Côte d’Azur,non,oui,3,180.5,3276,0.0,2.5068201193520885,0.03,2020-10-27,420.0,5306.473283539622,24867.607529462715
68,173.1,69.5,oui,0,Normandie,non,non,2,261.8,1452,2.0,4.0,0.6,2025-03-16,574.7797217537943,5306.473283539622,500.0
25,157.0,64.4,non,0,Bretagne,oui,oui,2,246.7,1630,3.0,2.5068201193520885,0.12,2020-02-13,337.0,5000.0,500.0
60,173.8,68.5,non,7,Occitanie,non,non,1,74.9,1710,3.0,3.0,0.03,2022-10-23,409.0,5000.0,500.0
24,161.6,60.1,oui,5,Provence-Alpes-Côte d’Azur,oui,oui,4,221.0,789,3.0,2.5068201193520885,0.53,2023-12-12,574.7797217537943,5306.473283539622,9377.781932367005
20,182.1,57.6,oui,5,Bretagne,non,non,1,153.5,2074,3.0,2.5068201193520885,0.23,2024-08-11,554.0,5306.473283539622,500.0
19,161.2,62.8,oui,0,Occitanie,non,oui,1,375.3,737,3.0,2.5068201193520885,0.45,2020-11-05,574.7797217537943,5306.473283539622,500.0
52,159.9,64.8,non,5,Corse,non,non,1,219.0,2299,0.0,2.5068201193520885,0.18,2024-05-27,574.7797217537943,5306.473283539622,500.0
31,167.4,92.5,non,5,Auvergne-Rhône-Alpes,oui,oui,0,198.5,3148,3.0,2.5068201193520885,0.85,2020-08-11,574.7797217537943,5000.0,10894.231304603472
55,164.3,87.0,oui,5,Hauts-de-France,non,oui,2,172.7,1420,0.0,3.0,0.07,2022-09-15,574.7797217537943,5000.0,13540.808468453197
22,160.0,62.7,oui,4,Île-de-France,oui,oui,-1,144.0,1986,2.0,1.0,0.92,2021-04-16,698.0,5306.473283539622,500.0
47,191.1,74.9,oui,7,Corse,oui,oui,0,372.2,2307,6.0,3.0,0.77,2025-05-14,706.0,5000.0,3663.1673376924928
54,166.6,62.7,non,8,Hauts-de-France,non,oui,3,351.1,2738,6.0,2.5068201193520885,0.29,2021-12-05,500.0,5000.0,23673.030674145462
67,169.4,73.0,non,7,Hauts-de-France,oui,non,2,312.5,2878,6.0,2.5068201193520885,0.91,2023-08-16,574.7797217537943,5000.0,500.0
36,197.5,49.1,non,8,Occitanie,non,oui,3,336.9,4755,2.0,0.0,0.75,2021-04-11,574.7797217537943,5306.473283539622,46515.25640744332
68,152.0,77.9,oui,0,Occitanie,oui,oui,1,339.5,2000,6.0,2.5068201193520885,0.42,2025-04-22,671.0,5306.473283539622,500.0
67,164.7,83.3,non,8,Bretagne,oui,oui,0,286.1,2093,3.0,2.5068201193520885,0.02,2023-08-31,574.7797217537943,5306.473283539622,8037.331728541687
45,173.8,50.6,non,4,Auvergne-Rhône-Alpes,oui,non,2,418.9,1067,3.0,2.5068201193520885,0.67,2023-03-02,574.7797217537943,5000.0,500.0
43,165.3,93.3,oui,0,Occitanie,oui,non,1,254.7,2203,3.0,3.0,0.85,2023-01-31,574.7797217537943,5000.0,500.0
21,163.9,83.9,non,7,Corse,non,non,1,376.1,1874,3.0,1.0,0.65,2024-10-15,676.0,5000.0,500.0
44,189.8,88.3,non,8,Normandie,oui,oui,4,241.4,1992,0.0,0.0,0.49,2021-08-25,581.0,5306.473283539622,18293.591828742155
33,171.6,76.1,non,4,Provence-Alpes-Côte d’Azur,oui,non,1,279.7,2576,3.0,2.5068201193520885,0.01,2024-06-24,574.7797217537943,5000.0,500.0
24,182.7,88.8,oui,0,Normandie,non,oui,2,263.2,2675,2.0,2.0,0.95,2024-08-08,574.7797217537943,5000.0,10771.873184855856
50,178.9,130.2,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,3,360.8,500,6.0,2.5068201193520885,0.07,2022-12-08,454.0,5306.473283539622,15715.278581257518
63,177.7,77.8,oui,5,Occitanie,non,oui,0,151.8,3477,3.0,2.5068201193520885,0.64,2021-08-17,574.7797217537943,5306.473283539622,6226.933188290456
72,185.1,75.4,oui,4,Normandie,oui,oui,2,255.1,1535,3.0,3.0,0.56,2020-04-26,832.0,5306.473283539622,7184.750126130798
69,173.3,43.0,oui,5,Hauts-de-France,non,oui,4,163.4,2384,3.0,2.5068201193520885,0.71,2020-09-10,574.7797217537943,5000.0,22011.907981575125
64,176.0,59.3,oui,0,Provence-Alpes-Côte d’Azur,oui,oui,1,278.3,1219,6.0,2.5068201193520885,0.19,2021-11-22,574.7797217537943,5000.0,500.0
37,169.7,70.2,oui,5,Bretagne,oui,oui,2,242.3,3249,6.0,2.5068201193520885,0.11,2021-11-13,574.7797217537943,5000.0,21340.018030073945
54,151.2,39.5,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,1,193.3,3294,2.0,3.0,0.45,2024-10-22,574.7797217537943,5306.473283539622,9268.167889921871
69,178.3,61.3,oui,0,Bretagne,oui,non,0,129.0,2588,6.0,2.5068201193520885,0.82,2021-06-14,574.7797217537943,5306.473283539622,500.0
30,170.8,75.9,oui,4,Occitanie,non,oui,1,376.8,1720,3.0,5.0,0.6,2021-11-14,844.0,5000.0,10566.646970617903
26,161.5,81.1,non,8,Occitanie,non,oui,0,224.4,1039,3.0,1.0,0.57,2023-01-13,407.0,5306.473283539622,500.0
34,158.7,63.7,oui,5,Normandie,non,oui,0,283.4,727,6.0,5.0,0.03,2022-11-05,574.7797217537943,5000.0,500.0
73,157.8,71.8,non,8,Île-de-France,oui,oui,0,187.8,1960,6.0,2.5068201193520885,0.26,2024-10-11,574.7797217537943,5000.0,7838.65014606036
29,158.9,74.0,oui,8,Provence-Alpes-Côte d’Azur,oui,oui,0,267.5,3418,2.0,3.0,0.67,2025-05-16,789.0,5000.0,20102.76645098628
43,149.8,69.6,oui,0,Île-de-France,oui,oui,1,308.1,3201,3.0,5.0,0.91,2025-02-18,709.0,5000.0,500.0
43,159.1,35.2,oui,0,Île-de-France,non,oui,2,141.1,3022,2.0,3.0,0.95,2020-01-04,760.0,5306.473283539622,19096.34199775804
59,162.2,69.9,oui,5,Normandie,non,oui,3,322.4,3086,3.0,5.0,0.28,2020-09-27,844.0,5306.473283539622,37811.42371202932
43,168.5,79.1,non,0,Île-de-France,oui,non,2,217.1,2168,0.0,2.5068201193520885,0.02,2022-03-29,520.0,5000.0,500.0
26,176.5,60.6,oui,5,Bretagne,non,oui,2,203.8,3239,2.0,0.0,0.89,2022-01-09,574.7797217537943,5000.0,27259.468613814297
19,175.3,60.1,non,0,Hauts-de-France,non,non,1,179.3,2806,3.0,2.5068201193520885,0.42,2025-03-25,574.7797217537943,5306.473283539622,500.0
70,176.7,68.9,non,5,Provence-Alpes-Côte d’Azur,non,oui,0,49.8,1048,2.0,2.5068201193520885,0.97,2022-02-05,847.0,5306.473283539622,500.0
56,177.9,52.5,non,8,Provence-Alpes-Côte d’Azur,non,oui,1,201.0,2703,6.0,2.0,0.31,2023-01-23,574.7797217537943,5000.0,19881.735929851413
46,167.5,61.3,non,5,Bretagne,oui,non,3,266.9,923,0.0,2.5068201193520885,0.96,2024-02-26,320.0,5000.0,500.0
75,176.0,84.7,non,7,Normandie,oui,oui,0,210.6,3126,0.0,2.5068201193520885,0.96,2023-12-31,574.7797217537943,5306.473283539622,500.0
34,184.2,102.2,non,4,Île-de-France,non,non,1,214.9,4262,2.0,2.5068201193520885,0.08,2021-04-09,777.0,5000.0,500.0
19,168.3,74.9,oui,0,Hauts-de-France,oui,non,3,226.8,500,3.0,2.5068201193520885,0.56,2022-10-24,574.7797217537943,5306.473283539622,500.0
59,180.1,68.6,oui,5,Normandie,oui,oui,1,261.3,2013,3.0,2.5068201193520885,0.68,2023-09-12,673.0,5000.0,6658.344764987085
28,176.3,65.3,non,4,Corse,oui,non,5,217.6,3415,6.0,1.0,0.16,2020-10-19,574.7797217537943,5306.473283539622,500.0
60,175.0,72.0,oui,8,Bretagne,oui,oui,2,503.6,2508,0.0,2.5068201193520885,0.81,2023-03-23,617.0,5306.473283539622,34336.83238494533
60,178.5,74.6,oui,5,Normandie,non,non,2,177.0,1841,3.0,5.0,0.2,2020-01-27,574.7797217537943,5306.473283539622,500.0
35,163.8,68.6,non,5,Corse,non,non,2,283.4,2828,3.0,1.0,0.92,2021-11-14,702.0,5306.473283539622,500.0
52,173.4,73.2,oui,8,Île-de-France,oui,non,3,108.2,2268,2.0,1.0,0.45,2024-11-20,574.7797217537943,5306.473283539622,500.0
63,172.3,74.3,non,4,Normandie,non,non,4,382.8,2329,3.0,2.5068201193520885,0.91,2022-01-08,571.0,5000.0,2750.8996826482626
51,182.2,39.2,oui,7,Occitanie,oui,non,3,170.7,1791,6.0,2.5068201193520885,0.02,2022-08-27,574.7797217537943,5000.0,500.0
48,185.4,77.3,non,4,Provence-Alpes-Côte d’Azur,oui,oui,2,344.9,1924,3.0,2.5068201193520885,0.59,2020-07-12,574.7797217537943,5306.473283539622,500.0
60,159.2,70.4,oui,7,Hauts-de-France,oui,non,3,253.2,1485,2.0,3.0,0.69,2023-05-07,663.0,5000.0,500.0
61,161.0,77.1,non,7,Auvergne-Rhône-Alpes,non,oui,3,156.3,1647,3.0,2.5068201193520885,0.8,2020-08-01,574.7797217537943,5306.473283539622,14043.407307129151
55,168.0,58.0,non,7,Corse,oui,non,3,358.3,1748,3.0,3.0,0.75,2021-08-22,574.7797217537943,5306.473283539622,500.0
